Clione_limacina_24-24.bexp.fa_blasted.txt	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
Limacina_bullimoides_22.bexp.fa_blasted.txt	[1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 2, 0, 0, 0, 1, 0, 3, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]
Cuvierina_sp_22-58.bexp.fa_blasted.txt	[1, 0, 2, 0, 1, 0, 4, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 5, 0, 0, 1, 2, 0, 0, 1, 1, 0, 1, 0, 0, 6, 5, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1]
Philine_angasi_trin.bexp.fa_blasted.txt	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
Limacina_helicina_24-30.bexp.fa_blasted.txt	[1, 1, 3, 0, 1, 0, 5, 0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]
Diacria_danae_24-22.bexp.fa_blasted.txt	[1, 1, 2, 0, 0, 0, 2, 1, 0, 0, 1, 0, 1, 1, 2, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 1, 4, 3, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]
Limacina_lesueuri_24-11.bexp.fa_blasted.txt	[1, 1, 0, 0, 0, 1, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 1, 1, 1]
Creseis_clava_24-21.bexp.fa_blasted.txt	[1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 0, 1, 1, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]
Styliola_subula_24-24A.bexp.fa_blasted.txt	[0, 0, 1, 0, 1, 0, 4, 0, 0, 0, 4, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0, 2, 3, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]
Clio_pyramidata_24-10A.bexp.fa_blasted.txt	[1, 0, 3, 0, 2, 0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 5, 3, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]
Creseis_virgula_24-10A.bexp.fa_blasted.txt	[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 2, 2, 2]
Spongiobranchaea_intermedia_24-28A.bexp.fa_blasted.txt	[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
